Date;Open;High;Low;Close;Volume
Oct 6, 2016;2,158.22;2,162.93;2,150.28;2,160.77;517,703,265
Oct 5, 2016;2,155.15;2,163.95;2,155.15;2,159.73;599,657,716
Oct 4, 2016;2,163.37;2,165.46;2,144.01;2,150.49;562,930,985
Oct 3, 2016;2,164.33;2,164.41;2,154.77;2,161.20;514,417,686
Sep 30, 2016;2,156.51;2,175.30;2,156.51;2,168.27;809,085,274
Sep 29, 2016;2,168.90;2,172.67;2,145.20;2,151.13;616,762,353
Sep 28, 2016;2,161.85;2,172.40;2,151.79;2,171.37;558,057,164
Sep 27, 2016;2,146.04;2,161.13;2,141.55;2,159.93;534,092,546
Sep 26, 2016;2,158.54;2,158.54;2,145.04;2,146.10;517,726,610
Sep 23, 2016;2,173.29;2,173.75;2,163.97;2,164.69;520,708,916
Sep 22, 2016;2,170.94;2,179.99;2,170.94;2,177.18;521,694,980
Sep 21, 2016;2,144.58;2,165.11;2,139.57;2,163.12;584,045,429
Sep 20, 2016;2,145.94;2,150.80;2,139.17;2,139.76;484,990,399
Sep 19, 2016;2,143.99;2,153.61;2,135.91;2,139.12;513,135,966
Sep 16, 2016;2,146.48;2,146.48;2,131.20;2,139.16;1,474,359,736
Sep 15, 2016;2,125.36;2,151.31;2,122.36;2,147.26;582,039,878
Sep 14, 2016;2,127.86;2,141.33;2,119.90;2,125.77;613,057,415
Sep 13, 2016;2,150.47;2,150.47;2,120.27;2,127.02;671,922,252
Sep 12, 2016;2,120.86;2,163.30;2,119.12;2,159.04;678,673,914
Sep 9, 2016;2,169.08;2,169.08;2,127.81;2,127.81;733,227,083
Sep 8, 2016;2,182.76;2,184.94;2,177.49;2,181.30;530,082,582
Sep 7, 2016;2,185.17;2,187.87;2,179.07;2,186.16;511,720,244
Sep 6, 2016;2,181.61;2,186.57;2,175.10;2,186.48;569,188,047
Sep 2, 2016;2,177.49;2,184.87;2,173.59;2,179.98;491,982,133
Sep 1, 2016;2,171.33;2,173.56;2,157.09;2,170.86;507,264,056
Aug 31, 2016;2,173.56;2,173.79;2,161.35;2,170.95;659,162,199
Aug 30, 2016;2,179.45;2,182.27;2,170.41;2,176.12;470,170,318
Aug 29, 2016;2,170.19;2,183.48;2,170.19;2,180.38;434,407,871
